arquivo	proveniencia	sha256_integracao	presente_inventario_base
frontend/src/components/community/post-edit-media-preview.test.mjs	Socrates;media342;integral | Socrates;busca_compartilhada345;fonte_integral	9576491b7d4c55a4791276746600a9a3b5e82f63a9806716db02f7013bc05827	false
frontend/src/components/community/post-edit-media-preview.tsx	Socrates;media342;integral	be7185fc7bae83f77343c5c0ee0fb335f52b9fa60d7bf25bb4f348884b0c7ca5	true
frontend/src/components/community/post-edit-modal-controls.tsx	Lagrange;perfil328;integral	3b88d7e82e04b42186e18469ac51e0ef5d7fbc6b5ba943987e3cd7010360f38e	true
frontend/src/components/community/post-edit-modal-support.ts	Euclid;posts_forms336;integral_inicial | Socrates;media342;integral | parent;342;integral_ou_base_integral_e_diff_final	0536d4a8971d56cf2054b053b3bc188e298407705aef05794bec4eb62e5e0142	true
frontend/src/components/community/post-edit-modal-view.tsx	Euclid;modais329;integral_inicial	612a279a18c3ad631a0668027782bd27b808dd85eeb702d3de22207fead0cf09	true
frontend/src/components/community/post-edit-modal.tsx	Euclid;modais329;integral_inicial | Tesla;uploads_estados;integral_inicial | Tesla;consumidores_midia;integral_inicial	b99953b530011c2558f579d11fd29cfa93ac394506b35069b17ace1c0e8e88c6	true
frontend/src/components/community/post-media-carousel.tsx	Socrates;frontend68;integral	e3fb9582dda19093fad5009def092d9b211011f944bc14953ab397ee6f1a6032	true
frontend/src/components/community/post-muted-badge.tsx	Euclid;posts_forms336;integral_inicial	b1a80c21787e7a7c3ca53e6ffc7cc46b53deea61ec22e0ef5a9c90a0f09391d9	true
frontend/src/components/community/post-owner-action-menu.tsx	Euclid;modais329;integral_inicial	861855fc066e3b4ea951bf219d612f676b56b757064bc3ae919822f5bb485ff7	true
frontend/src/components/community/reply-edit-modal.tsx	Euclid;modais329;integral_inicial | Tesla;uploads_estados;integral_inicial | Tesla;consumidores_midia;integral_inicial	9a99f85fd982ef5944a51b4f109e63e42217b47713217ff636f1dcae5cc953bd	true
frontend/src/components/community/reply-media-attachment-control.tsx	Lagrange;perfil328;integral	7337f64d9ac5b1ad1ad6fe0ce278013d96a969290303a7e02fb41902cf4eb64f	true
frontend/src/components/community/reply-owner-action-copy.ts	Euclid;anonimato337;integral_inicial_e_patch | principal;integracao337;integral	db810ced34799787084ac9b8035bc770117ac84f9ccffc4727c5036b32d7a80b	false
frontend/src/components/community/reply-owner-action-menu.tsx	Euclid;posts_forms336;integral_inicial | Euclid;anonimato337;integral_inicial_e_patch	7f5506b0d454df5c95b4af85ef9a83664889e050f1815cf098f4e18dd46e45ad	true
frontend/src/components/community/social-video-preview-action.tsx	Socrates;frontend68;integral	29660f100dcab245c7ab284161dda0f0c5d4c979eb0aaa823a27e21c0bea08e0	true
frontend/src/components/community/use-interaction-snapshot.ts	parent;cards340;integral	4364cc453fbd62ebad830da79a5424a53898393d7a79ecad952de9038a902060	false
frontend/src/components/community/vote-action-button.tsx	Euclid;posts_forms336;integral_inicial	5dd85dd5e43dbdf3bc735c6a14419e1a8f4547751c0750db9fe6cb501b898d52	true
frontend/src/components/controllers/calendar/index.tsx	Euclid;forms_conta_avaliacoes;integral_inicial	5405f39d2350e9d68f482aec8474543bb75d549ab22ae0b5828a8152b57ef7ae	true
frontend/src/components/controllers/cep/index.tsx	Euclid;forms_conta_avaliacoes;integral_inicial	b7a2d0a0c30a672ae53bff0e4a5c32fb719638be5a75e9a8beb9244fa9b459ca	true
frontend/src/components/controllers/cnpj/index.tsx	Euclid;forms_conta_avaliacoes;integral_inicial	33485a92b681b1ee46ef1febb04720a567a7074a484d4b3034e0f32ba970940b	true
frontend/src/components/controllers/container.tsx	Lagrange;perfil;integral | Lagrange;perfil328;integral	37b2534a3ab4b4237bcfa8050ae9228f387932e74d030860a74e4a8135e901ab	true
frontend/src/components/controllers/contenteditable/index.tsx	parent;343;fonte_integral_e_diff_final_revisado	2942f013bda17654b95af0b741bd6b75b7a39371d9379a113c954f35b40a7e8f	true
frontend/src/components/controllers/contenteditable/input-policy.test.mjs	parent;343;fonte_integral_e_diff_final_revisado	57204db0d5008bb008ac1f441c1d33ac58879afc927bf8fd810a382ae79c889e	false
frontend/src/components/controllers/contenteditable/input-policy.ts	parent;343;fonte_integral_e_diff_final_revisado	fc8063c78b35b92ea2421ff7a06601d59b0ed675c5a6f6d9b5c76c076d62b1db	false
frontend/src/components/controllers/controllers.test.mjs	Euclid;denuncias;integral | Tesla;notificacoes;integral | Lagrange;perfil328;integral | Euclid;modais329;integral_inicial | principal;recuperacao334;integral | Euclid;anonimato337;integral_inicial_e_patch | principal;integracao337;integral	2747c396bbba26f98a3700d924116c552784e48ab4c78816b7c553ad320b3a87	false
frontend/src/components/controllers/cpf/index.tsx	Euclid;forms_conta_avaliacoes;integral_inicial	070091db9a11616bc9288ca014c5d47e8fbfe1a950af406a90e08c4e8330892f	true
frontend/src/components/controllers/index.ts	Tesla;notificacoes;integral | Lagrange;perfil328;integral	9a18794f9b665894efb2011fc7421cb3bc83201360ab7bf6c9390a666c0e0db2	true
frontend/src/components/controllers/input/index.tsx	Lagrange;perfil;integral | Lagrange;perfil328;integral	294633120a5e83f06c6bb15c45a84b7a6f697176c04a5f193ebc85d93fd8b74f	true
frontend/src/components/controllers/money/index.tsx	Euclid;forms_conta_avaliacoes;integral_inicial	14e0abfdb89a4b8b1c1ad3d64240a89658e8817c82e7688af95e329691e0d0ba	true
frontend/src/components/controllers/numeric/index.tsx	Euclid;forms_conta_avaliacoes;integral_inicial	f25dde6120a2cde752ee2f1e48bd77ae69bd02e767ac47d85ed1a1ee217829bf	true
frontend/src/components/controllers/percentage/index.tsx	Euclid;forms_conta_avaliacoes;integral_inicial	ca9d11d8e4cbfefb192d67b888359c0589e4f2e4cdca8a076e6230869e0200de	true
frontend/src/components/controllers/phone/index.tsx	Lagrange;perfil;integral | Lagrange;perfil328;integral | principal;integracao337;integral	433effd5d4879f3809a9525dfe84fc12600548ab422d9394a98d9df310af676a	true
frontend/src/components/controllers/select/index.tsx	Euclid;modais329;integral_inicial	bc24363694275a63cde70991a0a455df3f04a1fcbff0225b484d42959c27988e	true
frontend/src/components/controllers/switch/index.tsx	Tesla;notificacoes;integral	7c8df9fce0d31d0436d83158dd2b19058a03a44b02c57accfa8b8f6e74a2c672	true
frontend/src/components/controllers/textarea/index.tsx	Lagrange;perfil;integral | Lagrange;perfil328;integral	9af434005bcc6fa2a23db296e5ec77ae0aeaba745e0eb25251255f11c035df1e	true
frontend/src/components/controllers/utils.ts	Lagrange;perfil;integral | Lagrange;perfil328;integral | principal;integracao337;integral	30d29bb98a7c3bc58d2688518a9107df417f85ae0aa5922b7586675b985f8200	true
frontend/src/components/conversion/progressive-conversion-boundary.tsx	Euclid;hidratacao;integral_inicial | principal;hidratacao331;integral | Bacon;conversion341;integral	87af0cf414b35c0a00f6e527d55a609be6ce7680def497e87be7f2303ee0539e	true
frontend/src/components/conversion/progressive-conversion-core.tsx	Euclid;hidratacao;integral_inicial | Bacon;conversion341;integral	da107cb93257def10e3140c36fed62f13d1b6050dba1fdb7d7db747ec4e624a9	true
frontend/src/components/conversion/progressive-conversion-lifecycle.ts	Bacon;conversion341;integral	c2daaa041e2813eba29d9ec4555749587aa969201eb89bb192ee8f93f2d944ad	false
frontend/src/components/conversion/progressive-conversion-prompt.tsx	Bacon;conversion341;integral	9688335f67148836eb28412404bfc33d1c83787872ad3f2f4a786cbfb9949452	false
frontend/src/components/conversion/progressive-conversion-provider.tsx	Euclid;hidratacao;integral_inicial | Bacon;conversion341;integral	a613e91c1a1d6609c63724d448354573d00c7d2586b4e01c06a95a858dbfe885	true
frontend/src/components/conversion/progressive-conversion-state.ts	Euclid;sessao331;integral_inicial | Bacon;conversion341;integral	61d3764d60985ba9cf95960cc4fcbbeffc961dc64d8b80348cce4af51fc298c3	true
frontend/src/components/conversion/progressive-conversion.test.mjs	Bacon;conversion341;integral | parent;conversion341;comentarios_sem_alterar_teste	f6b234250ab1ab1554bf96a8da88038ad66cc8de73496c1d6acd6a52727bd0ec	false
frontend/src/components/mobile-zoom-guard.tsx	Euclid;sessao331;integral_inicial	7edbc830cc1a452b44be1518b2c0856f0dd6ab1368b0d5755c87627e88308e4d	true
frontend/src/components/onboarding/actionable-coach-mark.tsx	Socrates;frontend68;integral	b28b44d093c61a38c2863ee4852de0a09e4ffee2be6d555fbb52331a0629a191	true
frontend/src/components/psychologists/psychologist-card-actions.tsx	Socrates;frontend68;integral	03f755a6e1f34430aa8bb9f4019feac5b8578701b5b2db5912a5dc24a933b62d	true
frontend/src/components/psychologists/psychologist-card-support.ts	Socrates;frontend68;integral	51180a612952df31b799de2511bf2493de3e4267474d18ad0708e2c1f867997a	true
frontend/src/components/psychologists/psychologist-card-video.tsx	Socrates;frontend68;integral	50f30596fd48b4f35cca13825751eb5c7ab87f3c30005aa4abbaa11c9272c543	true
frontend/src/components/psychologists/psychologist-card.tsx	Socrates;frontend68;integral	04b318b575c1dcc8ec9e2b9f46d5217cc833b86ed42d645314f81083488d21e7	true
frontend/src/components/psychologists/psychologist-relation-list.tsx	Socrates;frontend68;integral	720e42a429b01bc3cd540abcf84ab1712943c992d10033ad1f51e13aaf3b65a4	true
frontend/src/components/psychologists/psychologist-whatsapp-redirect-button.tsx	Euclid;imports14;integral_inicial	f5cc54021bf2d5394cd7fd386b8e90c1abdaeff9f1e5805c351a6ba6564862c6	true
frontend/src/components/pull-to-refresh.tsx	Euclid;feed_e_conversao;integral_inicial	39a6cd745873c3dc4399dec532f17002bfeee38615005d8cb270b4a7cb42afe8	true
frontend/src/components/pwa-install-prompt.tsx	Euclid;sessao331;integral_inicial	907e454efc4395f80e1d397054d179a5fa9c96e150f5d1e126a2340f0959b7c6	true
frontend/src/components/ui/animated-images-icon.tsx	Socrates;frontend68;integral	ea0d3a0755f91f3422e66f196b832cfe9ef89e1e43b9d696e033dd12406d5724	true
frontend/src/components/ui/app-error-state.tsx	Tesla;notificacoes;integral	a9e51df17b5a32edf116e7fde1961daceefcd4fba9ebdf8cefe57f33938db6e8	true
frontend/src/components/ui/app-page-header.tsx	Euclid;forms_conta_avaliacoes;integral_inicial	7404e9ac0fd600d99df61925023decdcd70602959e58779a1727b7d2aaf1ed5f	true
frontend/src/components/ui/auth-card.tsx	Planck;legal340;integral	0edb55e5dd7c1de962e0774d8526f7f16bdba00cda44c5ac60406c209b2f4606	true
frontend/src/components/ui/bottom-navigation.tsx	Socrates;frontend68;integral	4e204fb64d03b76bf31a724db1a753eeb31f976b4d981dedf14ac7340d86f9ee	true
frontend/src/components/ui/checkbox.tsx	Socrates;frontend68;integral	7fb292b83c0e9e4db662880d8ed2872ebc33cd2d6926cfe3ad600c0294939065	true
frontend/src/components/ui/divider-with-label.tsx	Socrates;frontend68;integral	000581a2ca945751f82d5cc3b3be60d4f6e415308ac0bd6f519e6c77becfa7e1	true
frontend/src/components/ui/empty-state.tsx	Tesla;notificacoes;integral | Euclid;sessao331;integral_inicial	538dcd0b70e12da1b7adc62bcffb264ebf80068ed0f3174addadbe5666eca7c1	true
frontend/src/components/ui/inline-alert.tsx	principal;integracao329;integral | Euclid;sessao331;integral_inicial	2cc2a3a45178e70dbd7a9fb82b855c6747035e5fb70a06fdeb9beeb42b998e70	true
frontend/src/components/ui/lectum-symbol-icon.tsx	Socrates;frontend68;integral	26fa8cf8445571c205fd74c43598284a12f4bb2a761af0e632f38001ca744e01	true
frontend/src/components/ui/loading-state.tsx	Euclid;sessao331;integral_inicial	dbd0eaf01039b3adaeffa1ced76471de201832e8ebbbebdee424d35348546ee9	true
frontend/src/components/ui/logo.tsx	Euclid;sessao331;integral_inicial	af7df93ec12d62bf7264ad10d1dbe0134f6691c356fb4bd180760d0c02336d52	true
frontend/src/components/ui/modal.test.mjs	principal;integracao329;integral | principal;recuperacao334;integral | Euclid;anonimato337;integral_inicial_e_patch	5e0db45ed3bae1a91f9f00b8b928e882ada9b656a76e3f7cfcc8015f7a2060f7	false
frontend/src/components/ui/modal.tsx	principal;integracao329;integral	2a5c96a045117e3d32148d12789374800cdb41f4b1c96ad348a599e69da9bb58	false
frontend/src/components/ui/page-shell.tsx	Euclid;sessao331;integral_inicial	2c573c987ae4599ff81df8b088bb4e79e6d6fbc02c9d2ccef73f165c87d95be8	true
frontend/src/components/ui/secondary-page-header.tsx	Socrates;frontend68;integral	96747785b5cf78e35790f8daa4896c1f470104ec8d4b794417dfcbd850666add	true
frontend/src/components/ui/theme-switch.tsx	Euclid;profissional_forms;integral_inicial	95c211882d3b3861a6bfaa0cf6fa0bb1f63b01cefd69b9cc25009738ffc81b30	true
frontend/src/components/ui/verified-badge.tsx	Euclid;imports14;integral_inicial	4a0b5d6c77f0c94e529e9bad8b64fb2ff4869cfe8ab57d2d0bf6c922247f6515	true
frontend/src/components/ui/vertical-video-player.tsx	Euclid;imports14;integral_inicial	51c5ad7b2bbb2a22113afc1944c6b3bd34910922b0402f6b8174b46455ef3398	true
frontend/src/components/ui/whatsapp-icon.tsx	Tesla;notificacoes;integral | Euclid;imports14;integral_inicial	626027451b8a919e48aca8ecf41c311f46f5370af2fc147210ace48e50cba43f	true
frontend/src/hooks/cookies/index.ts	Euclid;hidratacao;integral_inicial	3a3e26b8b859801500db4911b1ace989fed1335e0270f2a9d9ca3c32e6c12832	true
frontend/src/hooks/cookies/signout/index.ts	Tesla;notificacoes;integral | Euclid;hidratacao;integral_inicial | principal;hidratacao331;integral	242bfc555693321c9df1416b3aa810b67d6f7de8a912d72066a445b066374341	true
frontend/src/hooks/cookies/token/index.ts	Euclid;hidratacao;integral_inicial | principal;hidratacao331;integral | Bacon;conversion341;integral	2d4fc6ba689cd65e8cffb1bfce8b31197f908f1418ac4e6504bd70bdb083c23e	true
frontend/src/hooks/cookies/user/index.ts	Euclid;hidratacao;integral_inicial	1524d13944b75d624a44ce7ae1c3019cad959bea45c06fa9fc6d6a275dde5492	true
frontend/src/hooks/form/form.tsx	Lagrange;perfil;integral | Tesla;notificacoes;integral | Lagrange;perfil328;integral | Euclid;modais329;integral_inicial	90684eb99c2bbb6b9e319e7a37a1c46e528ed5e1f651c1a8bf1b817ba279a216	true
frontend/src/hooks/form/index.tsx	Lagrange;perfil;integral | Tesla;notificacoes;integral | Lagrange;perfil328;integral | Euclid;modais329;integral_inicial | principal;integracao329;integral | Euclid;imports14;integral_inicial | Euclid;anonimato337;integral_inicial_e_patch	c736049a3c562a27853775331ad38c28f3291b575478c0a9c8bc3ae913d920de	true
frontend/src/hooks/form/initial.ts	Lagrange;perfil;integral | Tesla;notificacoes;integral | Lagrange;perfil328;integral	428ce3ee0ab276a89d2d962d5a854a4a367e46b022301551eaff15865c0613b1	true
frontend/src/hooks/form/types.ts	Tesla;notificacoes;integral	d7cc83340e7128df1c84a1faaf2e3b4957eec5b0edd448916e44dd4b3d4f964c	true
frontend/src/hooks/notification/index.tsx	Tesla;notificacoes;integral | Euclid;hidratacao;integral_inicial	6628f86dcb5a5f6a3326370c3523895cd8829ef559134f6c8909da15b3ca497b	true
frontend/src/hooks/pwa-install/index.tsx	Euclid;profissional_forms;integral_inicial	89b76e3b5c1a728d57c3144c5528f79530927317f5d80256ac94945f8d4a8942	true
frontend/src/hooks/redux/index.ts	Euclid;hidratacao;integral_inicial	a537b20c02daff96538e900cf994c98a05d28e44d28121158d5d064c004377ef	true
frontend/src/hooks/use-auth-token-presence.test.mjs	principal;hidratacao331;integral | principal;recuperacao334;integral | Bacon;conversion341;integral	75b87f2e135dfb1d551523f9800ac6e2c7bc52fa44c0bd72d1eab7cdf40dd31d	false
frontend/src/hooks/use-auth-token-presence.ts	principal;hidratacao331;integral | Bacon;conversion341;integral	53d7c9b2917fb7527b903d22b1e106737b016c64eb8c92645ba458d7b2b31819	false
frontend/src/hooks/use-community-video-upload.ts	Tesla;uploads_estados;integral_inicial | Tesla;consumidores_midia;integral_inicial	6438952d63306f60d948294e68e810b481c2dd70bdddba4365e4011af0554e6c	true
frontend/src/hooks/use-lectum-direct-share.ts	Socrates;frontend68;integral	8bd1d89ac144f054cb7057033da563dc95acc161e73e54655db754095fd65f45	true
frontend/src/hooks/use-lectum-share-dialog.tsx	principal;integracao329;integral	4365303489202e025b2ff05599f3c958ce5aa51856c9193e3a005db9fdb50c38	true
frontend/src/hooks/use-lectum-share-download-dialog.tsx	Euclid;modais329;integral_inicial	bde52f758729a14f5f03b6a2ef8d93eb69d19b131e353272777d3341a2cd82ec	true
frontend/src/hooks/use-modal-scroll-lock.ts	principal;integracao329;integral	4ce73068b9d8afc41d50121aa20eac6376e2bb1e4845c27e4b2d3e3f313dc5e9	false
frontend/src/hooks/user-set/index.tsx	Euclid;hidratacao;integral_inicial | Bacon;conversion341;integral	f3e65c1c3e03c312be97034206e313a8d62a136d7e54bffc7dc2bea860c84f11	true
frontend/src/hooks/video-stream/index.ts	Tesla;uploads_estados;integral_inicial | Tesla;consumidores_midia;integral_inicial	1f342598e52ce79ab594c50cac6310969a87bc864b2e9d14e0900202eeaba4f5	true
frontend/src/instrumentation-client.ts	Socrates;frontend68;integral	d7ea413279db30196ab3eddb9b60768a76afe2ff593dd2b6841e90e00bfee075	true
frontend/src/instrumentation.ts	Socrates;frontend68;integral	158fe4c748f1599b56a1681e417ceddcda7ce40b988f95fca298c5ab548ca38c	true
frontend/src/lib/seo-metadata.test.mjs	Socrates;suporte_FE345;26fontes_integrais	7ad6bd53e5a7e6b4de5bf5783b3b826e50afe875cabd6cbb7999120164bd19a7	true
frontend/src/lib/seo-metadata.ts	Goodall;configuracoesSEO;integral_inicial | Euclid;sessao331;integral_inicial | principal;metadados332;integral	6c2bd747df81fc039c07e7a27301449c9278fe502253ed72f196a7023d3d8acb	true
frontend/src/lib/seo.ts	Goodall;configuracoesSEO;integral_inicial | Euclid;sessao331;integral_inicial | Planck;legal340;integral	44cd8c84d920676f4a666f1eae46218bb4c345558d28c787c71d40c135af7ab7	true
frontend/src/lib/square-og-image.tsx	Goodall;configuracoesSEO;integral_inicial	b75cbc3e67a116738f33ad86e75ed49506d223fd4ed4080a9f99d61acf2677d8	true
frontend/src/lib/utils.ts	Tesla;notificacoes;integral | Euclid;sessao331;integral_inicial | Euclid;anonimato337;integral_inicial_e_patch | Bacon;retention342;integral	4acbc7165a8d54738ff62b51414e772c08fe78434e524e6d8770180d3ba2925f	true
frontend/src/lib/video-playback.ts	Euclid;imports14;integral_inicial	f164ad262be119ea787a3e2502934a04cfa75c7cddb8018808d8e393962a6661	true
frontend/src/providers/progress/.css	Euclid;sessao331;integral_inicial	fa635091ba8ddc06fbc9bf6124f2d4eee29a8cd99c7fc28c3fbe9a783a89d321	true
frontend/src/providers/progress/index.tsx	Euclid;hidratacao;integral_inicial	7ce28a4e8164f82550f12e42342a1436fd8a5afb013670353529d70c4150368a	true
frontend/src/providers/query/index.tsx	Tesla;notificacoes;integral | Euclid;hidratacao;integral_inicial	b1c0641454d9523eda2c384e570f33b80f9420751838a243043f2b89b80c55c5	true
frontend/src/providers/redux/index.tsx	Euclid;hidratacao;integral_inicial | Bacon;conversion341;integral	55ba2aa4e6a9b81ce20dd21dbdac054f38d75d82d260ed05ba8ca990968b44fe	true
frontend/src/providers/socket/index.tsx	Tesla;notificacoes;integral | Euclid;hidratacao;integral_inicial	e3dffa901f0ab0d40e785203494e2a2556e3e785ed3fb762f9df9d544ac37455	true
frontend/src/proxy.ts	Tesla;notificacoes;integral | Planck;legal340;integral	a1d3886c0444f5ee76fd3f8aba77e9e5782fd8c74084ef22d0576f517f08c9cb	true
frontend/src/registry/new-york-v4/ui/button.tsx	Tesla;notificacoes;integral | Euclid;sessao331;integral_inicial | Bacon;conversion341;integral	80867699fe403f0b3ccd8b1d429f37dc9cda289478838573fc188fea82797b60	true
frontend/src/registry/new-york-v4/ui/input.tsx	Euclid;forms_conta_avaliacoes;integral_inicial	12f01ecd0edfcea38fe9bbd9229b0b1946aefaa4c89f4343db108e190850660f	true
frontend/src/registry/new-york-v4/ui/sonner.tsx	Euclid;sessao331;integral_inicial	f2d38c2901b0a429ba027d788ffcdf4cd810da9b33b4389383f4f47b79162e05	true
frontend/src/sentry.edge.config.ts	Socrates;frontend68;integral	d7ea413279db30196ab3eddb9b60768a76afe2ff593dd2b6841e90e00bfee075	true
frontend/src/sentry.server.config.ts	Socrates;frontend68;integral	d7ea413279db30196ab3eddb9b60768a76afe2ff593dd2b6841e90e00bfee075	true
frontend/src/store/index.ts	Euclid;hidratacao;integral_inicial | Bacon;conversion341;integral	92d291445b7a2e9fdb62b54294c0af22c5cbf7b39aee7ff8f24fda0c76607bac	true
frontend/src/store/middleware/auth-persistence.ts	Tesla;notificacoes;integral | Euclid;hidratacao;integral_inicial	f7a626a43ef4047b527a55d4bcdf581c377ddaaf909597aee003fcb06ae8c872	true
frontend/src/store/modules/rootReducers.ts	Euclid;hidratacao;integral_inicial	d6178140dd3f0eb4dbe82a4d43d149e89eb7da8c18b70499b3e4663f0ced0467	true
frontend/src/store/modules/socket/actions.ts	Euclid;sessao331;integral_inicial	b5b66756f7e0ed4db5e3978b8166e062d17adb2f1dd8b96d1bc23ea887e709d0	true
frontend/src/store/modules/socket/reducers.ts	Euclid;sessao331;integral_inicial	9571d8dd2f186fbec7a12e2309236f0dabbb2bcd31944c1d1a08a1b47cf14f7c	true
frontend/src/store/modules/socket/types.ts	Euclid;sessao331;integral_inicial	3849cc0926f40fb71216e402d77b5a3adf7a9124d4d17d6a2932c6498d92c653	true
frontend/src/store/modules/user/actions.ts	Euclid;hidratacao;integral_inicial	99bc00c7328c60ca31bb9624171e8b47f2b879bdf86446e09d4c691a29dba7a2	true
frontend/src/store/modules/user/reducers.ts	Euclid;hidratacao;integral_inicial | Bacon;conversion341;integral	2aca620624b8ed684a2724cba7a1c2921634eee70b039e6bb15a77a45b5657c9	true
frontend/src/store/modules/user/types.ts	Euclid;hidratacao;integral_inicial	ddf246e3b37233956ad291aca127a03a70bba365fb013e3f49787c756be2fd95	true
frontend/src/templates/auth/index.tsx	Euclid;forms_conta_avaliacoes;integral_inicial | Planck;legal340;integral	77994befc143d842db389897e85043bedf81a41a88e0475690b739e3a30e4218	true
frontend/src/templates/center/index.tsx	Euclid;forms_conta_avaliacoes;integral_inicial	db3d5228f51049ba43dd299b2b881bc974eeb3fccccc6ef5bc39437c3fed6b28	true
frontend/src/templates/center/styles.ts	Euclid;forms_conta_avaliacoes;integral_inicial	81083722289ff61b4d5f3f5cadb6e950f9f2021233ffd0820add4c6a241b2485	true
frontend/src/templates/private/index.tsx	Euclid;hidratacao;integral_inicial | principal;hidratacao331;integral	6f2ad3416fa0ac28afdc4efa16de1698f68af4887adec546f3d4b5fc4f8457cc	true
frontend/src/templates/private/navigation.tsx	Euclid;hidratacao;integral_inicial	9dd403c21a4c3d789b38e0ea43a5984537d3bb96b551715e87af9bfdb9854706	true
frontend/src/templates/private/sidebar-preference.ts	Euclid;hidratacao;integral_inicial	f60cfbca104b765d7081f05aa1abba748f5063bd3779c442c08fbd87e150479b	true
frontend/src/templates/public/index.tsx	Planck;legal340;integral	5c14e0bb4fb0d5477783f36bc8297e126bd272f0fc3096d222cb2450bcf68fc3	true
frontend/src/utils/admin-view-as.ts	Euclid;sessao331;integral_inicial	f794c7e1ea3cc985251be09df4348e781fe5ced5952b859a51dacf906207a3b8	true
frontend/src/utils/analytics-path.ts	Euclid;feed_e_conversao;integral_inicial	f9411ec148093df8aa0a565fbe0322ea9a028207d4886937fcd5e645e1afafec	true
frontend/src/utils/analytics-session.ts	Euclid;sessao331;integral_inicial	641a4bb4bdcd499f3b85cc6df2e56847e5a69ac528cfa5339bfa19c3b02948fe	true
frontend/src/utils/auth-redirect.test.mjs	Socrates;suporte_FE345;26fontes_integrais	e387ae9974b033040c75c06c5ae295b907ab5c40ed1462f6cd6477f8ca295acf	true
frontend/src/utils/auth-redirect.ts	Euclid;sessao331;integral_inicial	bd4579b7eb965e215b81f2742f780ce4bd65717fb5b1fab2a9c3f42146162b45	true
frontend/src/utils/browser-storage.ts	Euclid;hidratacao;integral_inicial	a524d33b05e30029e3e1768f82cd95a56b5e2da62a5db905b934edb44841bdab	true
frontend/src/utils/client-log.ts	Tesla;notificacoes;integral | Euclid;sessao331;integral_inicial	78a2b46c980a77ddb3f9ddda3f6b6c80ea752214f388515f93147e6d15725064	true
frontend/src/utils/community-display.ts	Euclid;posts_forms336;integral_inicial	3f9f5915ed2d649f14f6d119fbd0ce723822b249d98179f0331260c00612e13c	true
frontend/src/utils/community-feed-scroll-memory.ts	Euclid;posts_forms336;integral_inicial	fd3047bbd83a2a5ec50efaf11118f9ebb3d6a58eb0e0c162880575516c15fde9	true
frontend/src/utils/community-media-permission.ts	Tesla;uploads_estados;integral_inicial | Tesla;consumidores_midia;integral_inicial	1157583fe9a4a8216ec2b2cbbf66242b6a96ed30a576d3a4b8fd96ec241e48c0	true
frontend/src/utils/community-post-auth-return.ts	Euclid;sessao331;integral_inicial	f43ddd1179864f1f2584e42834a781788535d5122acca5f5d6a30199d8e99e3c	true
frontend/src/utils/community-video-upload-lifecycle.ts	Tesla;uploads_estados;integral_inicial | Tesla;consumidores_midia;integral_inicial	87de63e541905f668454d8ec7f90e01dc17ad5f3f4e88861e13e13e4adabba45	true
frontend/src/utils/community.ts	Euclid;sessao331;integral_inicial	c0af5c040a6f357d5344a377df5cdced190ba5a39aa1176d7bed8a1bab24b52f	true
frontend/src/utils/country-calling-codes.ts	Lagrange;perfil;integral | Lagrange;perfil328;integral	1f4660fbff001c9b5937d35be428f6f3786ade7f5c9630f1e444bd46873232a2	true
frontend/src/utils/crp.test.mjs	Lagrange;perfil328;integral	410c5dbd9f177983ed14ed2c1f0c5697282b2b4abd9e24c9e061d6d48a447e31	true
frontend/src/utils/crp.ts	Euclid;forms_conta_avaliacoes;integral_inicial	b47f717ce867c6dcd186ed070c77a473b068691daa121897ff708a9adc5266b2	true
frontend/src/utils/external-url.ts	Euclid;sessao331;integral_inicial | Bacon;conversion341;integral	1e46bd9ccaa6b3c61b0a2962009d16f5734e02346eedb554e265609c2a1f044b	true
frontend/src/utils/fingerprint.ts	Euclid;sessao331;integral_inicial	83c6b0aeed29c51e455ac29946b3ca0f4fb36e7b0cb68881fb5b3f938c443dd0	true
frontend/src/utils/image-preparation.test.mjs	Socrates;suporte_FE345;26fontes_integrais	500671191025ebac3471c2433cd0d00e034f47debb39654a939ae7f38e03010b	true
frontend/src/utils/image-preparation/animation.ts	Socrates;frontend68;integral	5c0fd9ac523088c0e9cc5425c984c3aaf80b3b1e7d5a429f72bda81ae2350b72	true
frontend/src/utils/image-preparation/client.ts	Socrates;frontend68;integral	d97e03338a55754485458c1cbccaffb7e9be2d1e3ae7e50dc1cb52c6d44c232f	true
frontend/src/utils/image-preparation/index.ts	Euclid;imports14;integral_inicial	5c6d113a03ceab43ae28fd1a572e65fa8fa946b22be8a24ec9e74f60cc52a6c1	true
frontend/src/utils/image-preparation/policy.ts	Socrates;frontend68;integral	4a01e5338b97d743902aea5a0182db4845dda1e8bf3c7adaf75d62cf3669ce82	true
frontend/src/utils/image-preparation/types.ts	Socrates;frontend68;integral	d7264dde7812ab75ad62e8f30d0873cd20282a2758981e5cca463e31b093e3d7	true
frontend/src/utils/lectum-share-media.test.mjs	Socrates;suporte_FE345;26fontes_integrais	0ea9929e735e27358361ea8b8cd465fe36593fd8b0338677cb443b698619a8de	true
frontend/src/utils/lectum-share-media.ts	Socrates;frontend68;integral	ca2547798248f919d253ec5814b15390ca5e67d2cbf605bfcc5b2d67a1bb074f	true
frontend/src/utils/lectum-share-media/native-share.ts	Socrates;frontend68;integral	6d840cca48cb7dc79105984224ce84e7f1927a4ac076e92096276d9a75d2b190	true
